id,source,locality,city_zone,bhk_type,rent_monthly,deposit_amount,area_sqft,furnishing,near_metro,listing_date,scraped_at,listing_url,price_per_sqft
3299,kaggle,Kengeri,Other,2 BHK,16000,,1200,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,13.33
3302,kaggle,Basaveshvara Nagar,Other,4 BHK,60000,,2500,Semi-Furnished,,2022-05-15,2026-06-05 22:46:37.485506,,24.00
3303,kaggle,Hulimavu,Other,1 BHK,8500,,500,Semi-Furnished,,2022-06-23,2026-06-05 22:46:37.485506,,17.00
3304,kaggle,snv la,Other,1 BHK,10000,,500,Semi-Furnished,,2022-05-26,2026-06-05 22:46:37.485506,,20.00
3305,kaggle,"Rmv Extension, Armane Nagar",Other,1 BHK,8500,,500,Semi-Furnished,,2022-04-30,2026-06-05 22:46:37.485506,,17.00
3307,kaggle,Kengeri Upanagara,Other,2 BHK,9500,,200,Semi-Furnished,,2022-05-16,2026-06-05 22:46:37.485506,,47.50
3308,kaggle,Koramangala,South,2 BHK,25000,,750,Unfurnished,,2022-06-12,2026-06-05 22:46:37.485506,,33.33
3310,kaggle,Basaveshwar Nagar,Other,3 BHK,20000,,1200,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,16.67
3312,kaggle,"Aecs Layout-Singasandra, Singasandra, Hosur Road",Other,2 BHK,10000,,500,Unfurnished,,2022-05-10,2026-06-05 22:46:37.485506,,20.00
3313,kaggle,"Jayanti Nagar, Hormavu",Other,2 BHK,13000,,1000,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,13.00
3314,kaggle,Sun City Layout,Other,2 BHK,13000,,850,Semi-Furnished,,2022-07-02,2026-06-05 22:46:37.485506,,15.29
3315,kaggle,Koramangala,South,2 BHK,24000,,900,Semi-Furnished,,2022-06-12,2026-06-05 22:46:37.485506,,26.67
3316,kaggle,"State Bank Of India Colony, Hegganahalli",Other,1 BHK,10000,,600,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,16.67
3318,kaggle,Begur,Other,1 BHK,6000,,600,Unfurnished,,2022-07-04,2026-06-05 22:46:37.485506,,10.00
3319,kaggle,Margondanahalli,Other,3 BHK,21000,,1250,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,16.80
3321,kaggle,Tannery Road,Other,2 BHK,8500,,532,Unfurnished,,2022-05-19,2026-06-05 22:46:37.485506,,15.98
3322,kaggle,Whitefield,East,2 BHK,13000,,1000,Unfurnished,,2022-06-08,2026-06-05 22:46:37.485506,,13.00
3323,kaggle,Rajarajeshwari Nagar,Other,1 BHK,5000,,150,Unfurnished,,2022-06-20,2026-06-05 22:46:37.485506,,33.33
3325,kaggle,"Nallurhalli, Whitefield, Borewell Road",East,1 BHK,13900,,600,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,23.17
3326,kaggle,Uttarahalli,Other,2 BHK,15000,,1100,Furnished,,2022-05-22,2026-06-05 22:46:37.485506,,13.64
3327,kaggle,"Panduranga Nagar, bannerghatta main Road",South,3 BHK,30000,,1500,Semi-Furnished,,2022-05-27,2026-06-05 22:46:37.485506,,20.00
3328,kaggle,Koramangala,South,2 BHK,13000,,500,Semi-Furnished,,2022-07-06,2026-06-05 22:46:37.485506,,26.00
3329,kaggle,Sir M V Nagar,Other,1 BHK,7700,,600,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,12.83
3330,kaggle,Yelahanka,North,2 BHK,25000,,1200,Unfurnished,,2022-05-14,2026-06-05 22:46:37.485506,,20.83
3269,kaggle,"Murugeshpalya, Airport Road",East,2 BHK,12000,,775,Semi-Furnished,,2022-06-23,2026-06-05 22:46:37.485506,,15.48
3317,kaggle,Mahadevapura,East,1 BHK,8000,,600,Unfurnished,,2022-07-04,2026-06-05 22:46:37.485506,,13.33
3324,kaggle,Mahadevapura,East,1 BHK,7500,,500,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,15.00
3311,kaggle,Ramamurthy Nagar,East,1 BHK,10000,,800,Unfurnished,,2022-07-05,2026-06-05 22:46:37.485506,,12.50
3298,kaggle,C V Raman Nagar,East,1 BHK,7500,,400,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,18.75
3301,kaggle,C V Raman Nagar,East,2 BHK,14000,,700,Unfurnished,,2022-07-04,2026-06-05 22:46:37.485506,,20.00
3320,kaggle,Horamavu,East,3 BHK,25000,,2000,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,12.50
3300,kaggle,Rayasandra,South,1 BHK,5000,,500,Semi-Furnished,,2022-05-10,2026-06-05 22:46:37.485506,,10.00
3306,kaggle,"Ittamadu, Banashankari, Outer Ring Road",South,2 BHK,15000,,1280,Unfurnished,,2022-05-05,2026-06-05 22:46:37.485506,,11.72
3292,kaggle,Mathikere,North,1 BHK,6500,,450,Unfurnished,,2022-05-11,2026-06-05 22:46:37.485506,,14.44
3332,kaggle,Hennur Main Road,Other,3 BHK,39000,,1550,Semi-Furnished,,2022-07-07,2026-06-05 22:46:37.485506,,25.16
3333,kaggle,Varthur,Other,2 BHK,18000,,1050,Semi-Furnished,,2022-07-02,2026-06-05 22:46:37.485506,,17.14
3334,kaggle,Shanti Nagar,Other,1 BHK,15000,,500,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,30.00
3335,kaggle,Shivaji Nagar,Other,2 BHK,28000,,1500,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,18.67
3337,kaggle,Hsr Layout,South,4 BHK,75000,,2000,Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,37.50
3338,kaggle,RT Nagar,Other,2 BHK,14000,,110,Semi-Furnished,,2022-05-11,2026-06-05 22:46:37.485506,,127.27
3340,kaggle,Sunkadakatte,Other,3 BHK,20000,,1465,Semi-Furnished,,2022-06-08,2026-06-05 22:46:37.485506,,13.65
3341,kaggle,"Attur Layout, Yelahanka New Town",North,2 BHK,12000,,940,Semi-Furnished,,2022-06-04,2026-06-05 22:46:37.485506,,12.77
3342,kaggle,Basaveshwar Nagar,Other,2 BHK,12000,,850,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,14.12
3343,kaggle,Tumkur Road,Other,2 BHK,24000,,990,Furnished,,2022-07-02,2026-06-05 22:46:37.485506,,24.24
3344,kaggle,BBMP convertion layout,Other,2 BHK,12000,,750,Semi-Furnished,,2022-06-20,2026-06-05 22:46:37.485506,,16.00
3345,kaggle,Garvebhavi Palya,Other,1 BHK,10000,,500,Semi-Furnished,,2022-06-20,2026-06-05 22:46:37.485506,,20.00
3347,kaggle,"Chelekare, Kalyan Nagar, Outer Ring Road",Other,1 BHK,9000,,600,Semi-Furnished,,2022-06-08,2026-06-05 22:46:37.485506,,15.00
3348,kaggle,"Jeevanhalli, Cox Town",Other,2 BHK,12000,,900,Semi-Furnished,,2022-06-11,2026-06-05 22:46:37.485506,,13.33
3349,kaggle,Konanakunte,Other,2 BHK,11000,,1100,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,10.00
3350,kaggle,"Venkatpura, HSR Layout",South,2 BHK,15000,,900,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,16.67
3351,kaggle,Byatarayanapura,Other,1 BHK,5500,,600,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,9.17
3352,kaggle,Kudlu Gate,Other,2 BHK,18000,,1000,Semi-Furnished,,2022-06-23,2026-06-05 22:46:37.485506,,18.00
3353,kaggle,Koramangala,South,2 BHK,42000,,1150,Furnished,,2022-07-06,2026-06-05 22:46:37.485506,,36.52
3354,kaggle,"Devarachikannahalli, Begur Road",Other,2 BHK,18000,,1250,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,14.40
3356,kaggle,"Electronic City Phase 2, Electronic City",South,1 BHK,6000,,500,Semi-Furnished,,2022-06-04,2026-06-05 22:46:37.485506,,12.00
3358,kaggle,Choodasandra,Other,2 BHK,12000,,850,Semi-Furnished,,2022-04-30,2026-06-05 22:46:37.485506,,14.12
3359,kaggle,"Hbr Layout Block 2, HBR Layout",Other,2 BHK,10000,,990,Semi-Furnished,,2022-06-28,2026-06-05 22:46:37.485506,,10.10
3360,kaggle,Raghavendra Layout,Other,2 BHK,9500,,850,Semi-Furnished,,2022-06-27,2026-06-05 22:46:37.485506,,11.18
3362,kaggle,Nagvarpalya Main Road,Other,2 BHK,9500,,650,Semi-Furnished,,2022-06-23,2026-06-05 22:46:37.485506,,14.62
3363,kaggle,whitefield,East,1 BHK,6500,,400,Semi-Furnished,,2022-06-16,2026-06-05 22:46:37.485506,,16.25
3364,kaggle,Mylasandra,Other,2 BHK,13500,,1000,Semi-Furnished,,2022-06-03,2026-06-05 22:46:37.485506,,13.50
3365,kaggle,Doddaballapur Road,Other,2 BHK,25000,,1350,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,18.52
3366,kaggle,Hbr Layout,Other,2 BHK,9500,,600,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,15.83
3367,kaggle,Koramangala,South,4 BHK,190000,,4000,Furnished,,2022-06-08,2026-06-05 22:46:37.485506,,47.50
3368,kaggle,Aarna Enclave,Other,2 BHK,90000,,950,Unfurnished,,2022-06-28,2026-06-05 22:46:37.485506,,94.74
3369,kaggle,Yelahanka,North,2 BHK,24000,,777,Semi-Furnished,,2022-06-30,2026-06-05 22:46:37.485506,,30.89
3370,kaggle,Electronic City,South,3 BHK,15000,,1200,Semi-Furnished,,2022-06-23,2026-06-05 22:46:37.485506,,12.50
3371,kaggle,Kodigehalli,Other,2 BHK,22000,,1600,Furnished,,2022-05-10,2026-06-05 22:46:37.485506,,13.75
3373,kaggle,Btm Layout Stage 4,South,2 BHK,12500,,570,Semi-Furnished,,2022-06-06,2026-06-05 22:46:37.485506,,21.93
3374,kaggle,Mysore Road,Other,3 BHK,28000,,1800,Semi-Furnished,,2022-07-03,2026-06-05 22:46:37.485506,,15.56
3375,kaggle,Arakere,Other,2 BHK,12000,,1100,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,10.91
3376,kaggle,"Lingarajapuram, Lingarajapuram, Hennur Main Road",Other,1 BHK,8000,,400,Unfurnished,,2022-06-23,2026-06-05 22:46:37.485506,,20.00
3377,kaggle,Bettadasanapura,Other,1 BHK,7500,,750,Semi-Furnished,,2022-06-11,2026-06-05 22:46:37.485506,,10.00
3378,kaggle,HRBR Layout Block 1,Other,2 BHK,34000,,1400,Furnished,,2022-06-03,2026-06-05 22:46:37.485506,,24.29
3379,kaggle,Yelahanka,North,3 BHK,32000,,1789,Semi-Furnished,,2022-06-27,2026-06-05 22:46:37.485506,,17.89
3381,kaggle,Hulimavu,Other,2 BHK,16000,,1200,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,13.33
3382,kaggle,Singahalli,Other,1 BHK,7500,,460,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,16.30
3384,kaggle,Bda Layout -Lingarajapuram,Other,2 BHK,19500,,1080,Semi-Furnished,,2022-07-06,2026-06-05 22:46:37.485506,,18.06
3385,kaggle,Dhobi Ghat- Rajajinagar,West,3 BHK,75000,,2000,Furnished,,2022-06-10,2026-06-05 22:46:37.485506,,37.50
3386,kaggle,Hbr Layout,Other,2 BHK,16500,,1100,Semi-Furnished,,2022-07-06,2026-06-05 22:46:37.485506,,15.00
3387,kaggle,Chandapura,Other,2 BHK,14500,,1025,Unfurnished,,2022-06-01,2026-06-05 22:46:37.485506,,14.15
3388,kaggle,"Aradhana Layout, Arakere",Other,2 BHK,16000,,650,Unfurnished,,2022-06-27,2026-06-05 22:46:37.485506,,24.62
3390,kaggle,Rajajinagar,West,3 BHK,280000,,2800,Furnished,,2022-07-06,2026-06-05 22:46:37.485506,,100.00
3391,kaggle,Hennur Main Road,Other,2 BHK,21000,,1100,Furnished,,2022-05-19,2026-06-05 22:46:37.485506,,19.09
3393,kaggle,Frazer Town,Other,3 BHK,65000,,2000,Semi-Furnished,,2022-06-16,2026-06-05 22:46:37.485506,,32.50
3394,kaggle,Mahatma Gandhi Road,Other,3 BHK,180000,,2500,Unfurnished,,2022-06-16,2026-06-05 22:46:37.485506,,72.00
3395,kaggle,Hommadevanahalli,Other,2 BHK,10000,,600,Semi-Furnished,,2022-06-08,2026-06-05 22:46:37.485506,,16.67
3383,kaggle,"Kammagondahalli, Jalahalli",North,2 BHK,7500,,500,Semi-Furnished,,2022-06-24,2026-06-05 22:46:37.485506,,15.00
3392,kaggle,Maruthi Sevanagar,East,3 BHK,30000,,1300,Semi-Furnished,,2022-05-19,2026-06-05 22:46:37.485506,,23.08
3339,kaggle,"Jp Nagar Phase 7, J P Nagar",South,1 BHK,9000,,500,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,18.00
3346,kaggle,"Jp Nagar Phase 7, J P Nagar",South,3 BHK,24000,,1430,Semi-Furnished,,2022-06-16,2026-06-05 22:46:37.485506,,16.78
3355,kaggle,"Jp Nagar Phase 7, J P Nagar",South,2 BHK,15000,,1000,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,15.00
3336,kaggle,"Vijaya Bank Colony -Bilekahalli, Bilekahalli",South,2 BHK,17500,,1150,Semi-Furnished,,2022-06-24,2026-06-05 22:46:37.485506,,15.22
3331,kaggle,"Kaggadasapura, Indira nagar",Central,2 BHK,17000,,1100,Semi-Furnished,,2022-07-06,2026-06-05 22:46:37.485506,,15.45
3372,kaggle,Yeshwantpur,West,3 BHK,34000,,1500,Semi-Furnished,,2022-06-20,2026-06-05 22:46:37.485506,,22.67
3396,kaggle,Whitefield,East,2 BHK,12000,,630,Furnished,,2022-07-07,2026-06-05 22:46:37.485506,,19.05
3397,kaggle,Hosakerehalli,Other,2 BHK,9000,,550,Unfurnished,,2022-07-07,2026-06-05 22:46:37.485506,,16.36
3398,kaggle,Basaveshvara Nagar,Other,2 BHK,22000,,1025,Semi-Furnished,,2022-06-01,2026-06-05 22:46:37.485506,,21.46
3399,kaggle,Kadugodi Pattalamma Layout,Other,1 BHK,10000,,500,Semi-Furnished,,2022-05-08,2026-06-05 22:46:37.485506,,20.00
3400,kaggle,Hebbal,North,3 BHK,48000,,1286,Semi-Furnished,,2022-05-25,2026-06-05 22:46:37.485506,,37.33
3401,kaggle,Adugodi,Other,1 BHK,11000,,800,Semi-Furnished,,2022-06-22,2026-06-05 22:46:37.485506,,13.75
3402,kaggle,"Singasandra, Hosur Road",Other,2 BHK,11000,,900,Semi-Furnished,,2022-06-09,2026-06-05 22:46:37.485506,,12.22
3403,kaggle,Yelahanka New Town,North,3 BHK,40000,,1618,Semi-Furnished,,2022-06-23,2026-06-05 22:46:37.485506,,24.72
3404,kaggle,Marathahalli-Sarjapur Outer Ring Road,East,1 BHK,10000,,500,Semi-Furnished,,2022-06-08,2026-06-05 22:46:37.485506,,20.00
3405,kaggle,Garden City University,Other,1 BHK,6500,,450,Semi-Furnished,,2022-06-27,2026-06-05 22:46:37.485506,,14.44
3409,kaggle,Nagarbhavi,Other,1 BHK,6200,,400,Semi-Furnished,,2022-06-10,2026-06-05 22:46:37.485506,,15.50
3410,kaggle,Hebbal,North,3 BHK,110000,,1500,Furnished,,2022-06-12,2026-06-05 22:46:37.485506,,73.33
3411,kaggle,Kengeri Hobli,Other,2 BHK,5500,,800,Unfurnished,,2022-06-15,2026-06-05 22:46:37.485506,,6.88
3412,kaggle,Koramangala 8Th Block,South,3 BHK,50000,,1580,Unfurnished,,2022-05-21,2026-06-05 22:46:37.485506,,31.65
3413,kaggle,Agrahara Layout,Other,2 BHK,12000,,700,Semi-Furnished,,2022-06-23,2026-06-05 22:46:37.485506,,17.14
3414,kaggle,Sadashiva Nagar,Other,2 BHK,11500,,700,Semi-Furnished,,2022-05-08,2026-06-05 22:46:37.485506,,16.43
3415,kaggle,"Doddanekundi, Kartik Nagar",Other,1 BHK,16000,,550,Semi-Furnished,,2022-06-20,2026-06-05 22:46:37.485506,,29.09
3416,kaggle,Krishna Reddy Layout -Domlur,Central,1 BHK,11000,,450,Semi-Furnished,,2022-06-16,2026-06-05 22:46:37.485506,,24.44
3417,kaggle,"Jakkur Plantation, Jakkuru, Bellary Road",Other,4 BHK,150000,,4550,Semi-Furnished,,2022-06-18,2026-06-05 22:46:37.485506,,32.97
3418,kaggle,"Laxminarayana Layout, Munnekollal",Other,1 BHK,9000,,400,Semi-Furnished,,2022-06-30,2026-06-05 22:46:37.485506,,22.50
3419,kaggle,Jnana Ganga Nagar,Other,1 BHK,6000,,650,Semi-Furnished,,2022-07-07,2026-06-05 22:46:37.485506,,9.23
3420,kaggle,Bagalur,Other,2 BHK,12000,,700,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,17.14
3421,kaggle,"Ms Palya, Vidyaranyapura",Other,2 BHK,16000,,1333,Unfurnished,,2022-05-27,2026-06-05 22:46:37.485506,,12.00
3422,kaggle,Vasanth Nagar,Other,3 BHK,35000,,1500,Semi-Furnished,,2022-05-31,2026-06-05 22:46:37.485506,,23.33
3424,kaggle,Airport Road,Other,1 BHK,8000,,300,Unfurnished,,2022-05-27,2026-06-05 22:46:37.485506,,26.67
3425,kaggle,Vijayanagar,South,2 BHK,13500,,650,Unfurnished,,2022-06-30,2026-06-05 22:46:37.485506,,20.77
3427,kaggle,Srinivaspura,Other,2 BHK,14000,,1200,Semi-Furnished,,2022-07-07,2026-06-05 22:46:37.485506,,11.67
3428,kaggle,Chikkabanavara,Other,1 BHK,4700,,500,Unfurnished,,2022-05-05,2026-06-05 22:46:37.485506,,9.40
3429,kaggle,Mavalli,Other,2 BHK,17000,,1000,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,17.00
3431,kaggle,Thanisandra,Other,1 BHK,12000,,600,Semi-Furnished,,2022-06-08,2026-06-05 22:46:37.485506,,20.00
3434,kaggle,Hormavu Ring Road,Other,3 BHK,21000,,1300,Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,16.15
3435,kaggle,Sunkadakatte,Other,1 BHK,6000,,350,Unfurnished,,2022-05-14,2026-06-05 22:46:37.485506,,17.14
3436,kaggle,Rajajinagar,West,2 BHK,18500,,900,Unfurnished,,2022-06-04,2026-06-05 22:46:37.485506,,20.56
3437,kaggle,"Chamundeshwari Layout, Arakere",Other,1 BHK,4750,,200,Semi-Furnished,,2022-04-27,2026-06-05 22:46:37.485506,,23.75
3439,kaggle,Hosur Road,Other,2 BHK,17600,,1000,Semi-Furnished,,2022-05-14,2026-06-05 22:46:37.485506,,17.60
3440,kaggle,Thanisandra,Other,3 BHK,35000,,1700,Semi-Furnished,,2022-06-10,2026-06-05 22:46:37.485506,,20.59
3441,kaggle,Ullal Main Road,Other,2 BHK,8000,,600,Semi-Furnished,,2022-05-27,2026-06-05 22:46:37.485506,,13.33
3443,kaggle,Byrathi,Other,2 BHK,15000,,750,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,20.00
3444,kaggle,"Chowdeshwari Layout, Yelahanka",North,3 BHK,30000,,1750,Semi-Furnished,,2022-05-10,2026-06-05 22:46:37.485506,,17.14
3445,kaggle,Koramangala Block 3,South,3 BHK,100000,,1950,Semi-Furnished,,2022-06-02,2026-06-05 22:46:37.485506,,51.28
3447,kaggle,Nagadevana Halli,Other,2 BHK,8000,,600,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,13.33
3448,kaggle,Laggere,Other,2 BHK,9000,,600,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,15.00
3449,kaggle,Doddanagamangala,Other,1 BHK,6000,,500,Unfurnished,,2022-06-27,2026-06-05 22:46:37.485506,,12.00
3452,kaggle,"Chikbasavnapura, Krishnarajapura",Other,2 BHK,10000,,900,Semi-Furnished,,2022-07-06,2026-06-05 22:46:37.485506,,11.11
3453,kaggle,Shivaji Nagar,Other,2 BHK,14000,,500,Semi-Furnished,,2022-06-23,2026-06-05 22:46:37.485506,,28.00
3454,kaggle,Sunkadakatte,Other,1 BHK,7000,,600,Unfurnished,,2022-05-23,2026-06-05 22:46:37.485506,,11.67
3455,kaggle,"Ambedkar Colony, Yelahanka",North,3 BHK,60000,,1710,Unfurnished,,2022-07-06,2026-06-05 22:46:37.485506,,35.09
3456,kaggle,Doddabidarakallu,Other,1 BHK,6000,,600,Unfurnished,,2022-05-23,2026-06-05 22:46:37.485506,,10.00
3457,kaggle,Anjanapura,Other,3 BHK,17000,,1100,Semi-Furnished,,2022-06-13,2026-06-05 22:46:37.485506,,15.45
3458,kaggle,Yelahanka,North,2 BHK,15000,,920,Semi-Furnished,,2022-05-06,2026-06-05 22:46:37.485506,,16.30
3459,kaggle,"Aecs Layout-Singasandra, Singasandra, Hosur Road",Other,1 BHK,8200,,750,Semi-Furnished,,2022-05-30,2026-06-05 22:46:37.485506,,10.93
3460,kaggle,Bommanahalli,South,1 BHK,8500,,300,Semi-Furnished,,2022-07-07,2026-06-05 22:46:37.485506,,28.33
3461,kaggle,"Doddathoguru, Electronic City",South,3 BHK,20000,,1660,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,12.05
3423,kaggle,"Murugeshpalya, Airport Road",East,1 BHK,9000,,425,Semi-Furnished,,2022-05-27,2026-06-05 22:46:37.485506,,21.18
3451,kaggle,"A Narayanapura, Mahadevapura",East,1 BHK,15000,,600,Semi-Furnished,,2022-07-04,2026-06-05 22:46:37.485506,,25.00
3446,kaggle,Horamavu,East,2 BHK,18000,,1065,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,16.90
3408,kaggle,Banaswadi,East,3 BHK,28000,,1600,Semi-Furnished,,2022-05-30,2026-06-05 22:46:37.485506,,17.50
3432,kaggle,"Jp Nagar Phase 1, J P Nagar",South,3 BHK,30000,,1875,Semi-Furnished,,2022-04-27,2026-06-05 22:46:37.485506,,16.00
3407,kaggle,Kanakapura Road,South,3 BHK,22000,,1374,Semi-Furnished,,2022-07-07,2026-06-05 22:46:37.485506,,16.01
3406,kaggle,Padmanabha Nagar,South,2 BHK,18000,,850,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,21.18
3442,kaggle,Rayasandra,South,1 BHK,7000,,650,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,10.77
3426,kaggle,"Banashankari Stage 2, Banashankari",South,2 BHK,14000,,800,Semi-Furnished,,2022-06-15,2026-06-05 22:46:37.485506,,17.50
3438,kaggle,Yeshwantpur,West,2 BHK,15000,,700,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,21.43
3462,kaggle,"Vimanapura, Airport Road",Other,1 BHK,8000,,400,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,20.00
3463,kaggle,Nagarathpete,Other,2 BHK,20000,,300,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,66.67
3464,kaggle,"Cooke Town, Cooke Town",Other,1 BHK,11500,,300,Unfurnished,,2022-05-26,2026-06-05 22:46:37.485506,,38.33
3465,kaggle,"Jakkur Plantation, Jakkuru, Bellary Road",Other,3 BHK,30000,,2000,Furnished,,2022-05-16,2026-06-05 22:46:37.485506,,15.00
3466,kaggle,Doddakammanahalli,Other,3 BHK,22000,,1200,Semi-Furnished,,2022-06-12,2026-06-05 22:46:37.485506,,18.33
3467,kaggle,Hebbal,North,1 BHK,6500,,300,Semi-Furnished,,2022-04-28,2026-06-05 22:46:37.485506,,21.67
3468,kaggle,Hosakerehalli,Other,1 BHK,6500,,700,Unfurnished,,2022-05-25,2026-06-05 22:46:37.485506,,9.29
3470,kaggle,"Domlur, Domlur",Central,1 BHK,24000,,700,Furnished,,2022-05-26,2026-06-05 22:46:37.485506,,34.29
3472,kaggle,"Sai Colony, Krishnarajapura",Other,2 BHK,18000,,1000,Semi-Furnished,,2022-06-26,2026-06-05 22:46:37.485506,,18.00
3473,kaggle,Shivaji Nagar,Other,1 BHK,8500,,600,Semi-Furnished,,2022-05-30,2026-06-05 22:46:37.485506,,14.17
3474,kaggle,Vijayanagar,South,1 BHK,4000,,250,Unfurnished,,2022-05-23,2026-06-05 22:46:37.485506,,16.00
3475,kaggle,T Dasarahalli,Other,1 BHK,5000,,400,Unfurnished,,2022-05-23,2026-06-05 22:46:37.485506,,12.50
3477,kaggle,"Electronics City Phase 1, Electronic City",South,1 BHK,12000,,500,Semi-Furnished,,2022-04-27,2026-06-05 22:46:37.485506,,24.00
3478,kaggle,Btm Layout,South,1 BHK,9000,,350,Unfurnished,,2022-05-23,2026-06-05 22:46:37.485506,,25.71
3479,kaggle,"Vinayak Nagar, Kattigenahalli",Other,2 BHK,7500,,1100,Semi-Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,6.82
3480,kaggle,Ganga Nagar,Other,2 BHK,30000,,1650,Unfurnished,,2022-06-04,2026-06-05 22:46:37.485506,,18.18
3481,kaggle,"Electronic City Phase 2, Electronic City",South,4 BHK,14000,,1000,Semi-Furnished,,2022-05-05,2026-06-05 22:46:37.485506,,14.00
3483,kaggle,Gh society,Other,1 BHK,13000,,700,Semi-Furnished,,2022-06-29,2026-06-05 22:46:37.485506,,18.57
3484,kaggle,Vijayanagar,South,2 BHK,12000,,1200,Unfurnished,,2022-05-23,2026-06-05 22:46:37.485506,,10.00
3485,kaggle,Wilson Garden,Other,1 BHK,12000,,600,Unfurnished,,2022-04-27,2026-06-05 22:46:37.485506,,20.00
3486,kaggle,Electronic City,South,2 BHK,10000,,925,Unfurnished,,2022-05-01,2026-06-05 22:46:37.485506,,10.81
3487,kaggle,Koramangala,South,3 BHK,60000,,2400,Semi-Furnished,,2022-07-09,2026-06-05 22:46:37.485506,,25.00
3488,kaggle,Hebbal,North,3 BHK,35000,,1500,Semi-Furnished,,2022-05-23,2026-06-05 22:46:37.485506,,23.33
3489,kaggle,"Dooravani Nagar, Dooravani Nagar",Other,2 BHK,12000,,600,Unfurnished,,2022-05-27,2026-06-05 22:46:37.485506,,20.00
3492,kaggle,Uttarahalli,Other,2 BHK,11000,,700,Semi-Furnished,,2022-06-15,2026-06-05 22:46:37.485506,,15.71
3493,kaggle,Yelahanka,North,2 BHK,20000,,890,Semi-Furnished,,2022-06-30,2026-06-05 22:46:37.485506,,22.47
3494,kaggle,Hbr Layout,Other,1 BHK,12500,,600,Furnished,,2022-06-23,2026-06-05 22:46:37.485506,,20.83
3495,kaggle,Cunningham Road,Other,2 BHK,35000,,1250,Semi-Furnished,,2022-06-23,2026-06-05 22:46:37.485506,,28.00
3497,kaggle,Hebbal,North,3 BHK,85000,,2600,Semi-Furnished,,2022-07-06,2026-06-05 22:46:37.485506,,32.69
3499,kaggle,Electronic City,South,2 BHK,22000,,1150,Semi-Furnished,,2022-05-18,2026-06-05 22:46:37.485506,,19.13
3500,kaggle,"Electronic City Phase 2, Electronic City",South,1 BHK,7000,,450,Semi-Furnished,,2022-05-16,2026-06-05 22:46:37.485506,,15.56
3501,kaggle,Nri Layout,Other,2 BHK,16000,,1150,Furnished,,2022-04-29,2026-06-05 22:46:37.485506,,13.91
3503,kaggle,Yelahanka,North,2 BHK,20000,,980,Semi-Furnished,,2022-06-30,2026-06-05 22:46:37.485506,,20.41
3504,kaggle,Halasuru,Other,3 BHK,60000,,1850,Furnished,,2022-07-05,2026-06-05 22:46:37.485506,,32.43
3505,kaggle,Kadabagere,Other,2 BHK,5000,,625,Semi-Furnished,,2022-05-31,2026-06-05 22:46:37.485506,,8.00
3507,kaggle,Varthur,Other,2 BHK,15000,,1200,Semi-Furnished,,2022-07-05,2026-06-05 22:46:37.485506,,12.50
3508,kaggle,Bagalakunte,Other,3 BHK,18000,,1200,Semi-Furnished,,2022-05-01,2026-06-05 22:46:37.485506,,15.00
